collection_date,callsign,flag,mmsi,current_position,cord_n,cord_w,pos_recieved,speed,status,destination,ETA,reference
2021-06-03,GCUV,United Kingdom (UK),235009940,North East Atlantic Ocean,56.05726,4.82827,23 hours ago  ,10.4,-,-,-,https://www.vesselfinder.com/?mmsi=235009940
2021-06-03,YLNX,Latvia,275346000,Baltic Sea,56.51393,21.00617,48 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=275346000
2021-06-03,YLNV,Latvia,275336000,Baltic Sea,56.51579,20.99894,27 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=275336000
2021-06-03,SQWF,Poland,261251000,Baltic Sea,54.41356,19.14281,239 days ago  ,14.3,-,-,-,https://www.vesselfinder.com/?mmsi=261251000
2021-06-03,SRWM,Poland,261217000,Baltic Sea,54.54267,18.55644,7 days ago  ,0.0,-,"Gdynia, Poland","May 28, 05:00",https://www.vesselfinder.com/?mmsi=261217000
2021-06-03,GCUJ,United Kingdom (UK),234625000,Baltic Sea,54.51678,13.82441,1 mn ago  ,17.4,Under way,-,-,https://www.vesselfinder.com/?mmsi=234625000
2021-06-03,-,Turkey,271035215,Marmara Sea,40.72712,29.81872,44 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=271035215
2021-06-03,SYDNEY-,Australia,503000127,North America West Coast,48.433,123.43238,6 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=503000127
2021-06-03,VQGM4,United Kingdom (UK),235008226,North East Atlantic Ocean,50.57346,2.45134,7 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235008226
2021-06-03,TANNER2,United States (USA),369970558,Gulf of Mexico,29.34187,94.75966,19 hours ago  ,35.9,-,-,-,https://www.vesselfinder.com/?mmsi=369970558
2021-06-03,TANNER2,United States (USA),369970558,-,-,-,19 hours ago  ,35.9,-,-,-,https://www.vesselfinder.com/?mmsi=369970558
2021-06-03,FYCT,France,228792000,North East Atlantic Ocean,49.48574,0.12133,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=228792000
2021-06-03,EBNX,Spain,224984000,North East Atlantic Ocean,43.74449,7.58159,332 days ago  ,9.3,-,-,-,https://www.vesselfinder.com/?mmsi=224984000
2021-06-03,SNWR,Poland,261268000,Baltic Sea,54.53929,18.54071,2 days ago  ,0.0,-,"Gdynia, Poland",-,https://www.vesselfinder.com/?mmsi=261268000
2021-06-03,SOWU,Poland,261281000,Baltic Sea,54.57637,18.92102,177 days ago  ,9.4,-,-,-,https://www.vesselfinder.com/?mmsi=261281000
2021-06-03,ADMU,United States (USA),368789000,US East Coast,28.40465,80.569,37 hours ago  ,14.8,-,-,-,https://www.vesselfinder.com/?mmsi=368789000
2021-06-03,SOWC,Poland,261234000,Baltic Sea,53.90335,14.25046,2 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=261234000
2021-06-03,V7NU9,Nigeria,657351000,West Africa,4.84913,5.27234,346 days ago  ,1.5,-,-,-,https://www.vesselfinder.com/?mmsi=657351000
2021-06-03,PAYS,Netherlands,245322000,North Sea,53.00143,4.7618,13 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=245322000
2021-06-03,NTGE,United States (USA),369970310,US East Coast,39.21954,76.53144,135 days ago  ,17.2,-,-,-,https://www.vesselfinder.com/?mmsi=369970310
2021-06-03,PANO,Netherlands,246679000,North Sea,53.00143,4.76255,1 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=246679000
2021-06-03,PC4627,Netherlands,244690212,North Sea,51.90592,4.46515,2 mn ago  ,0.0,Moored,"Rotterdam, Netherlands","Sep 24, 23:30",https://www.vesselfinder.com/?mmsi=244690212
2021-06-03,YLEN,Latvia,275428000,Baltic Sea,57.09679,23.92444,34 days ago  ,21.3,-,-,-,https://www.vesselfinder.com/?mmsi=275428000
2021-06-03,LZBX,Bulgaria,207523000,Marmara Sea,40.9981,28.99862,56 days ago  ,17.2,-,-,-,https://www.vesselfinder.com/?mmsi=207523000
2021-06-03,SLFO,Sweden,266036000,Baltic Sea,56.15566,15.58672,91 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=266036000
2021-06-03,EBIM,Spain,225349000,East Mediterranean,38.25632,21.73711,346 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=225349000
2021-06-03,OVLL,Denmark,219000176,Baltic Sea,55.09546,10.23369,12 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=219000176
2021-06-03,SMKA,Sweden,265605850,North Sea,57.68239,11.87213,4 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265605850
2021-06-03,GABC,United Kingdom (UK),235009920,North Sea,57.87535,2.6646,1 hours ago  ,36.9,-,-,-,https://www.vesselfinder.com/?mmsi=235009920
2021-06-03,-,United States (USA),368872000,North America West Coast,32.68093,117.12722,13 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=368872000
2021-06-03,ORJU,Belgium,205661000,North Sea,51.21448,2.99203,18 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=205661000
2021-06-03,OVVA,Denmark,219103000,North East Atlantic Ocean,66.34409,7.67188,2 mns ago  ,37.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=219103000
2021-06-03,SNWW,Poland,261454000,Baltic Sea,53.90338,14.25038,14 days ago  ,0.0,-,"Swinoujscie, Poland","Oct 23, 23:00",https://www.vesselfinder.com/?mmsi=261454000
2021-06-03,-,United States (USA),368926114,North Pacific Ocean,13.42861,144.66342,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=368926114
2021-06-03,PLJJ,Indonesia,525014077,Indonesia,5.90441,106.90687,43 days ago  ,20.6,-,-,-,https://www.vesselfinder.com/?mmsi=525014077
2021-06-03,SMHF,Sweden,265605800,Baltic Sea,56.15502,15.58447,19 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265605800
2021-06-03,-,Spain,224457000,North East Atlantic Ocean,43.21974,9.4193,193 days ago  ,24.8,-,-,-,https://www.vesselfinder.com/?mmsi=224457000
2021-06-03,NWLF,United States (USA),369970209,North America West Coast,47.56828,122.49494,62 days ago  ,8.9,-,-,-,https://www.vesselfinder.com/?mmsi=369970209
2021-06-03,SHOB,Sweden,265501180,Baltic Sea,59.37884,18.3014,29 days ago  ,17.8,-,-,-,https://www.vesselfinder.com/?mmsi=265501180
2021-06-03,PAYR,Netherlands,245329000,North Sea,52.95689,4.79486,5 mns ago  ,0.0,Moored,"Den Helder, Netherlands","Nov 21, 16:30",https://www.vesselfinder.com/?mmsi=245329000
2021-06-03,LCS 19,United States (USA),368926297,US East Coast,30.38935,81.46121,48 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=368926297
2021-06-03,KMT,Japan,431999668,East Asia,41.2216,140.69185,384 days ago  ,70.6,-,-,-,https://www.vesselfinder.com/?mmsi=431999668
2021-06-03,NSAN,United States (USA),369970638,North America West Coast,32.66629,117.12114,1 mn ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=369970638
2021-06-03,CWBS,Uruguay,770576024,South America East Coast,35.07613,54.97363,3 hours ago  ,17.8,-,-,-,https://www.vesselfinder.com/?mmsi=770576024
2021-06-03,GAAW,United Kingdom (UK),232002940,North Sea,58.23131,3.24937,3 days ago  ,34.8,-,-,-,https://www.vesselfinder.com/?mmsi=232002940
2021-06-03,PARE,Netherlands,245974000,North Sea,52.95498,4.78559,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=245974000
2021-06-03,OUEF,Denmark,219002066,North Sea,57.43156,10.54386,5 mns ago  ,0.7,Moored,-,-,https://www.vesselfinder.com/?mmsi=219002066
2021-06-03,OUEF,Denmark,219002066,-,-,-,5 mns ago  ,0.7,Moored,-,-,https://www.vesselfinder.com/?mmsi=219002066
2021-06-03,-,United States (USA),369970437,US East Coast,36.91117,76.1825,22 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=369970437
2021-06-03,SNWH,Poland,261242000,Baltic Sea,54.54334,18.55393,87 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=261242000
2021-06-03,CGAD,Canada,316135000,North West Atlantic Ocean,44.58017,63.53177,17 hours ago  ,37.0,-,-,-,https://www.vesselfinder.com/?mmsi=316135000
2021-06-03,SMLD,Sweden,265823000,Baltic Sea,56.15615,15.5754,50 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265823000
2021-06-03,-,Spain,224013750,North East Atlantic Ocean,42.39756,8.7062,20 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=224013750
2021-06-03,SPWQ,Poland,261464000,Baltic Sea,53.90105,14.24933,178 days ago  ,3.3,-,-,-,https://www.vesselfinder.com/?mmsi=261464000
2021-06-03,4DJB-3,Philippines,548989500,East Asia,14.4225,120.34377,114 days ago  ,21.5,-,-,-,https://www.vesselfinder.com/?mmsi=548989500
2021-06-03,PAIM,Netherlands,244495000,Europe Inland,51.72822,5.27836,14 days ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=244495000
2021-06-03,-------,United States (USA),369962000,Red Sea,29.46333,32.57734,436 days ago  ,36.7,-,-,-,https://www.vesselfinder.com/?mmsi=369962000
2021-06-03,NWLF,United States (USA),369970222,North America West Coast,48.17142,122.77603,112 days ago  ,21.5,-,-,-,https://www.vesselfinder.com/?mmsi=369970222
2021-06-03,EBFF,Spain,224139770,West Mediterranean,37.55588,0.98451,6 days ago  ,11.9,-,-,-,https://www.vesselfinder.com/?mmsi=224139770
2021-06-03,OUEV,Denmark,219523000,North Sea,57.43211,10.53883,16 mns ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=219523000
2021-06-03,FBSP,France,228807900,North East Atlantic Ocean,50.86804,1.34353,6 mns ago  ,13.9,-,-,-,https://www.vesselfinder.com/?mmsi=228807900
2021-06-03,PANP,Netherlands,246681000,North Sea,53.0013,4.76223,0 mn ago  ,0.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=246681000
2021-06-03,DRAF,Germany,211922000,North Sea,53.53228,8.15725,16 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211922000
2021-06-03,OVFB,Denmark,220432000,Baltic Sea,55.67345,12.66129,0 mn ago  ,18.7,Under way,-,-,https://www.vesselfinder.com/?mmsi=220432000
2021-06-03,OUFO,Denmark,219004197,North Sea,57.43277,10.53563,78 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=219004197
2021-06-03,JWBH,Norway,257036200,North Sea,58.99155,5.71458,0 mn ago  ,0.4,-,-,-,https://www.vesselfinder.com/?mmsi=257036200
2021-06-03,OH2899,Finland,230014000,Baltic Sea,59.90315,22.28302,28 days ago  ,18.3,-,-,-,https://www.vesselfinder.com/?mmsi=230014000
2021-06-03,MMI 304,Hong Kong,477996402,China Coast,22.3424,113.9218,32 days ago  ,11.1,-,-,-,https://www.vesselfinder.com/?mmsi=477996402
2021-06-03,SOWE,Poland,261230000,Baltic Sea,54.56877,18.67519,0 mn ago  ,11.3,Under way,-,-,https://www.vesselfinder.com/?mmsi=261230000
2021-06-03,IDXK,Italy,247402300,West Mediterranean,38.72013,16.12709,87 days ago  ,9.4,-,-,-,https://www.vesselfinder.com/?mmsi=247402300
2021-06-03,NVTSH,United States (USA),368926291,US East Coast,36.94357,76.33259,259 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=368926291
2021-06-03,WDF6123,United States (USA),367470890,US East Coast,39.24977,76.48891,353 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=367470890
2021-06-03,WDF6123,United States (USA),367470890,-,-,-,353 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=367470890
2021-06-03,PLIS,Indonesia,525114078,Indonesia,5.7982,107.12027,49 days ago  ,18.3,-,-,-,https://www.vesselfinder.com/?mmsi=525114078
2021-06-03,HSME,Thailand,567015500,South East Asia,12.65067,100.86904,16 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=567015500
2021-06-03,RSO1,USA,338084457,North West Atlantic Ocean,26.09219,80.11111,121 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=338084457
2021-06-03,RSO1,USA,338084457,-,-,-,121 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=338084457
2021-06-03,A3CS,Tonga,570514000,East Australia,16.65362,146.29145,631 days ago  ,15.7,-,-,-,https://www.vesselfinder.com/?mmsi=570514000
2021-06-03,YQYM,Romania,264800090,Black Sea,44.15852,28.66155,56 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=264800090
2021-06-03,OH8925,Finland,230150650,Baltic Sea,60.2095,25.18623,401 days ago  ,5.0,-,-,-,https://www.vesselfinder.com/?mmsi=230150650
2021-06-03,OH8925,Finland,230150650,-,-,-,401 days ago  ,5.0,-,-,-,https://www.vesselfinder.com/?mmsi=230150650
2021-06-03,FAH7214,France,228047920,West Mediterranean,42.2834,3.15425,20 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=228047920
2021-06-03,WDK8082,United States (USA),368090680,North Pacific Ocean,21.26894,157.99012,261 days ago  ,18.3,-,-,-,https://www.vesselfinder.com/?mmsi=368090680
2021-06-03,-,Singapore,566010600,South East Asia,1.20143,103.80985,234 days ago  ,30.7,-,-,-,https://www.vesselfinder.com/?mmsi=566010600
2021-06-03,P736,Nigeria,657715000,West Africa,3.93259,7.33799,344 days ago  ,3.9,-,-,-,https://www.vesselfinder.com/?mmsi=657715000
2021-06-03,AWUX,India,419001271,Indian Coast,15.40132,73.70473,229 days ago  ,25.2,-,-,-,https://www.vesselfinder.com/?mmsi=419001271
2021-06-03,PW9022,Brazil,710400033,South America East Coast,22.91656,43.15351,4 mns ago  ,1.3,-,-,-,https://www.vesselfinder.com/?mmsi=710400033
2021-06-03,MALAISI,Vietnam,574094001,South East Asia,5.97924,104.31737,370 days ago  ,5.6,-,-,-,https://www.vesselfinder.com/?mmsi=574094001
2021-06-03,MEKY3,United Kingdom (UK),232019705,North East Atlantic Ocean,50.3906,4.22938,2 hours ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=232019705
2021-06-03,MEKY3,United Kingdom (UK),232019705,-,-,-,2 hours ago  ,0.0,Under way,-,-,https://www.vesselfinder.com/?mmsi=232019705
2021-06-03,9VTO,Singapore,566012800,South East Asia,1.31362,104.07222,22 days ago  ,1.1,-,-,-,https://www.vesselfinder.com/?mmsi=566012800
2021-06-03,P732,Nigeria,657111030,West Africa,5.8105,5.10938,460 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657111030
2021-06-03,7SA2126,Sweden,265504760,Baltic Sea,56.15256,15.58586,27 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=265504760
2021-06-03,YE8373,Indonesia,525600239,Indonesia,1.53469,125.35479,266 days ago  ,15.0,-,-,-,https://www.vesselfinder.com/?mmsi=525600239
2021-06-03,LBKJ,Norway,257149200,North East Atlantic Ocean,68.49555,16.50453,51 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=257149200
2021-06-03,FAG6287,France,227958120,North Sea,50.95685,1.86025,13 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=227958120
2021-06-03,DRPO,Germany,211213820,Baltic Sea,54.70876,10.21887,2 hours ago  ,5.7,Under way,-,-,https://www.vesselfinder.com/?mmsi=211213820
2021-06-03,HSND,Thailand,567043400,South East Asia,12.65252,100.87323,6 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=567043400
2021-06-03,SMHI,Sweden,265605880,Baltic Sea,58.9489,18.13601,0 mn ago  ,5.2,Restricted,-,-,https://www.vesselfinder.com/?mmsi=265605880
2021-06-03,P752,Nigeria,657111061,West Africa,4.65888,7.12698,311 days ago  ,16.7,-,-,-,https://www.vesselfinder.com/?mmsi=657111061
2021-06-03,GX,India,419000037,Indian Coast,18.85104,72.57778,73 days ago  ,18.5,-,-,-,https://www.vesselfinder.com/?mmsi=419000037
2021-06-03,GX,India,419000037,-,-,-,73 days ago  ,18.5,-,-,-,https://www.vesselfinder.com/?mmsi=419000037
2021-06-03,GX,India,419000037,-,-,-,73 days ago  ,18.5,-,-,-,https://www.vesselfinder.com/?mmsi=419000037
2021-06-03,TSGF,Tunisia,672806000,West Mediterranean,37.24902,9.83781,32 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=672806000
2021-06-03,TSGF,Tunisia,672806000,-,-,-,32 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=672806000
2021-06-03,YCOE2,Indonesia,525111199,Indonesia,3.33274,114.58275,486 days ago  ,4.4,-,-,-,https://www.vesselfinder.com/?mmsi=525111199
2021-06-03,DRPB,Germany,211213690,North Sea,53.67425,8.08283,266 days ago  ,46.7,-,-,-,https://www.vesselfinder.com/?mmsi=211213690
2021-06-03,DRPR,Germany,211213850,Baltic Sea,54.47356,9.85681,17 days ago  ,7.2,-,-,-,https://www.vesselfinder.com/?mmsi=211213850
2021-06-03,CFA2615,Canada,316012046,North America West Coast,48.43113,123.37639,17 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=316012046
2021-06-03,-,Switzerland,269970279,North America West Coast,32.97564,118.1779,96 days ago  ,23.2,-,-,-,https://www.vesselfinder.com/?mmsi=269970279
2021-06-03,-,Switzerland,269970279,-,-,-,96 days ago  ,23.2,-,-,-,https://www.vesselfinder.com/?mmsi=269970279
2021-06-03,OIML,Finland,230997470,Baltic Sea,60.14938,24.98523,211 days ago  ,0.9,-,-,-,https://www.vesselfinder.com/?mmsi=230997470
2021-06-03,OIML,Finland,230997470,-,-,-,211 days ago  ,0.9,-,-,-,https://www.vesselfinder.com/?mmsi=230997470
2021-06-03,JSVF,Japan,431999688,East Asia,34.40508,134.33578,6 days ago  ,18.3,-,-,-,https://www.vesselfinder.com/?mmsi=431999688
2021-06-03,TOKUDA,,732558612,South East Asia,14.54875,109.14257,240 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=732558612
2021-06-03,TOKUDA,,732558612,-,-,-,240 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=732558612
2021-06-03,LF7119,Norway,258002250,North East Atlantic Ocean,62.46907,6.23022,110 days ago  ,10.6,-,-,-,https://www.vesselfinder.com/?mmsi=258002250
2021-06-03,YQNM,Romania,264900209,Black Sea,44.15813,28.6628,315 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=264900209
2021-06-03,YQNM,Romania,264900209,-,-,-,315 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=264900209
2021-06-03,0,Russia,273373090,Black Sea,43.58086,39.71619,3 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=273373090
2021-06-03,V4IV3,St Kitts & Nevis,341299000,West Africa,4.42805,7.14003,248 days ago  ,7.6,-,-,-,https://www.vesselfinder.com/?mmsi=341299000
2021-06-03,MDVQ5,United Kingdom (UK),235015732,North East Atlantic Ocean,50.89156,1.42252,9 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=235015732
2021-06-03,PWDE,,709405424,South America East Coast,22.89381,43.1726,7 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=709405424
2021-06-03,7SA2598,Sweden,265723030,North Sea,57.74462,11.69799,183 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=265723030
2021-06-03,28-HS-0,USA,338238616,Gulf of Mexico,30.17258,85.7572,7 days ago  ,8.9,-,-,-,https://www.vesselfinder.com/?mmsi=338238616
2021-06-03,5OAS,Nigeria,657129000,West Africa,6.44903,3.38992,498 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657129000
2021-06-03,5OAS,Nigeria,657129000,-,-,-,498 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657129000
2021-06-03,FACS,France,228767000,North East Atlantic Ocean,48.36791,4.51703,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=228767000
2021-06-03,FACS,France,228767000,-,-,-,3 mns ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=228767000
2021-06-03,4OMB,Montenegro,262990011,Adri,42.09515,19.0903,449 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=262990011
2021-06-03,PWGLL,Brazil,710510000,South America East Coast,22.87462,43.13318,0 mn ago  ,0.2,Under way,-,-,https://www.vesselfinder.com/?mmsi=710510000
2021-06-03,MGQX7,United Kingdom (UK),232026014,North East Atlantic Ocean,50.57169,2.45189,2 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=232026014
2021-06-03,-,Thailand,567777777,South East Asia,14.5708,109.10686,91 days ago  ,9.8,-,-,-,https://www.vesselfinder.com/?mmsi=567777777
2021-06-03,NFTW,United States (USA),369970588,North America West Coast,32.68539,117.13303,1 mn ago  ,0.0,Moored,-,-,https://www.vesselfinder.com/?mmsi=369970588
2021-06-03,P751,Nigeria,657741000,West Africa,4.67442,7.15927,345 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=657741000
2021-06-03,BA,Chile,725013600,South America West Coast,33.0306,71.62292,562 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=725013600
2021-06-03,-,Alaska,303889000,North America West Coast,32.65805,117.59586,1 mn ago  ,9.6,-,-,-,https://www.vesselfinder.com/?mmsi=303889000
2021-06-03,7SA2727,Sweden,265762900,Baltic Sea,56.15125,15.58872,244 days ago  ,4.4,-,-,-,https://www.vesselfinder.com/?mmsi=265762900
2021-06-03,NBAT,United States (USA),368958000,East Mediterranean,33.41054,29.0599,352 days ago  ,31.9,-,-,-,https://www.vesselfinder.com/?mmsi=368958000
2021-06-03,LOIN,Argentina,701828000,South America East Coast,54.8062,64.36661,263 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=701828000
2021-06-03,6,Guatemala,332669621,China Coast,32.02834,120.91347,422 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=332669621
2021-06-03,6,Guatemala,332669621,-,-,-,422 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=332669621
2021-06-03,7SA2712,Sweden,265757290,North Sea,57.92789,11.67186,3 days ago  ,69.6,-,-,-,https://www.vesselfinder.com/?mmsi=265757290
2021-06-03,GLUR,Norway,257480065,North East Atlantic Ocean,68.98329,16.58844,446 days ago  ,19.4,-,-,-,https://www.vesselfinder.com/?mmsi=257480065
2021-06-03,LOAM,Argentina,701000002,South America East Coast,38.8917,62.10655,226 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=701000002
2021-06-03,A6E2182,UAE,470267000,Persian Gulf,24.92607,52.85678,126 days ago  ,12.2,-,-,-,https://www.vesselfinder.com/?mmsi=470267000
2021-06-03,YCIL2,Indonesia,525014154,South East Asia,1.08634,103.89224,8 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=525014154
2021-06-03,DRGC,Germany,211212980,North East Atlantic Ocean,50.34208,4.14872,6 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211212980
2021-06-03,DRGC,Germany,211212980,-,-,-,6 hours ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=211212980
2021-06-03,IDUV,Italy,247000116,Adri,40.64333,17.93906,209 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=247000116
2021-06-03,IDUV,Italy,247000116,-,-,-,209 days ago  ,0.2,-,-,-,https://www.vesselfinder.com/?mmsi=247000116
2021-06-03,TGG01,Guatemala,332100000,North America West Coast,13.92152,90.79917,313 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=332100000
2021-06-03,TGG01,Guatemala,332100000,-,-,-,313 days ago  ,0.0,-,-,-,https://www.vesselfinder.com/?mmsi=332100000
